text,16,corona,crisis,everyone,fending,got,immune,know,real,system
Good questions and answers #ROC  ,0,0,0,0,0,0,0,0,0,0
"Reported US  cases on date:  Feb. 18: 15 cases Mar. 18: 8,736 cases Apr. 18: 734,969 cases May 18: 1,508,308 cases",0,0,0,0,0,0,0,0,0,0
"NEW by me  Women for Trump co-founder Amy Kremer, a Tea Party founder who now runs multiple pro-Trump orgs, includi… ",0,0,0,0,0,0,0,0,0,0
So here's the deal with this: the #DraftDodgerInChief is stopping the National Guard deployments ONE DAY before the… ,0,0,0,0,0,0,0,0,0,0
"Oh, really?  ",0,0,0,0,0,0,0,0,0,0
France's highest administrative court rules Paris police could no longer use drones to surveil public compliance wi… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
Kevin McCarthy #Coronavirus ,0,0,0,0,0,0,0,0,0,0
Pier 1 Imports — one of America's most prominent home-decor chains — is closing down. The company was already looki… ,0,0,0,0,0,0,0,0,0,0
More people have died of murder in Kansas City than the . ,0,0,0,0,0,0,0,0,0,0
"Looking at the floor of the United States Senate, you’d never guess that we are in the middle of national health an… ",0,0,0,0,0,0,0,0,0,0
"Brazil recorded its highest number of  deaths and cases in one day, according to the country's Health Mi… ",0,0,0,0,0,0,0,0,0,0
"A person who tested positive for COVID- attended a crowded church service, potentially exposing 180 people… ",0,0,0,0,0,0,0,0,0,0
Two churches reclose after faith leaders and congregants get  ,0,0,0,0,0,0,0,0,0,0
Robots being used to attend to Coronavirus patients in Rwanda. ,0,0,0,0,0,0,0,0,0,0
NEW: A Pentagon memo obtained by ,0,0,0,0,0,0,0,0,0,0
"A man who spent 6 weeks in the hospital after contracting the  at a festival has a message: ""It can happ… ",0,0,0,0,0,0,0,0,0,0
Legit there is very little difference between Eric Weinstein's position on Covid  and David Icke's. ,0,0,0,0,0,0,0,0,0,0
Republican political operatives are recruiting “pro-Trump” doctors to go on television to prescribe reviving the U.… ,0,0,0,0,0,0,0,0,0,0
Eid-el-Fitr: Muslims urged to pray against COVID- ,0,0,0,0,0,0,0,0,0,0
"Health workers: add your name.  We demand healthcare for all, during this emergency and beyond.  ",0,0,0,0,0,0,0,0,0,0
"Florida man who believed virus was a ""fake crisis"" that was ""blown out of proportion"" catches virus along with wife… ",0,0,1,0,0,0,0,0,0,0
"Utilising the most of my time planting. Covid- we stay at home,  we  plant trees ",0,0,0,0,0,0,0,0,0,0
Pilibhit Corona Update:- Total S les sent  : 2330 Positive  : 23 Active Positive cases :- 20 Negative : 1714 Awai… ,0,1,0,0,0,0,0,0,0,0
The entire BSO family is mourning the loss of Deputy Aspuru.  And due to Coronavirus we have to say our goodbyes at… ,0,0,0,0,0,0,0,0,0,0
#BeAuthenticRealTrue #GarageWorkoutChronicles #Covid_ #BrothersFromAnotherMotha #BrothersForLIFE❤… ,0,0,0,0,0,0,0,0,0,0
Gutter press oops #skynews ..   Thats right I said it ...if they’re not chasing coffins around the world on  1… ,0,0,0,0,0,0,0,0,0,0
"Hong Kong on Tuesday extended anti-virus measures limiting public gatherings until 4 June, a move that means an ann… ",0,0,0,0,0,0,0,0,0,0
Fuck the bullshit fuck Corona I’m still Lit this summer💫💸,0,1,0,0,0,0,0,0,0,0
"Camus's seven-decade-old novel ""The Plague,"" which tells the story of of a fictional outbreak and a subsequent quar… ",0,0,0,0,0,0,0,0,0,0
Ford Motor Company said that it has told the White House that Trump and other people with him will have to wear a m… ,0,0,0,0,0,0,0,0,0,0
"New Zealand has found no new Covid- cases in the past two days, just as a new poll named Prime Minister Jacinda A… ",0,0,0,0,0,0,0,0,0,0
Finally some potentially positive news:  a new study in South Korea finds patients who test positive a second time… ,0,0,0,0,0,0,0,0,0,0
"The scientist who created Florida's COVID- data portal wasn't just removed from her position on May 5, she was fi… ",0,0,0,0,0,0,0,0,0,0
"Governor Cuomo, leading by ex le, demonstrates getting the COVID- test himself.  Love this guy! ",0,0,0,0,0,0,0,0,0,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
Legislation needs to be introduced to fast-track impeachment in emergency situations.  Non-partisan commentary: Tru… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
In an opinion piece for ,0,0,0,0,0,0,0,0,0,0
I don’t think they should allow anyone in this country without a  test.,0,0,0,0,0,0,0,0,0,0
Help prepare your employees for the spread of # by giving them actionable tips and training that keep th… ,0,0,0,0,0,0,0,0,0,0
"Y’all couldn’t impose a curfew, no REAL STRICT stay at home order for Corona but y’all was SPEEDY with this eight p… ",0,1,0,0,0,0,0,0,1,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
"""I didn't understand music because I'd never really heard it properly, but now I love it so much."" ",0,0,0,0,0,0,0,0,0,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
Go to church and the liberal media will shout you down as a murderer spreading corona virus.   Burn down a church… ,0,1,0,0,0,0,0,0,0,0
"Wait, ANOTHER ONE ????        ",0,0,0,0,0,0,0,0,0,0
WHO and other experts say no evidence of  losing potency ,0,0,0,0,0,0,0,0,0,0
Russia is preparing to provide hospitals with a  drug developed with the sovereign wealth fund’s backing… ,0,0,0,0,0,0,0,0,0,0
Many states reopened courts to eviction hearings today. ,0,0,0,0,0,0,0,0,0,0
"Spain has reported no new deaths from Coronavirus today, yet they still have stay at home orders in place for anoth… ",0,0,0,0,0,0,0,0,0,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0
Y’all understand how they kept saying public transit was the main hub for corona and they Never shut it down becaus… ,0,1,0,0,0,0,0,0,0,0
So it turns out that the 111 people who have sadly passed away in the last 24 hours from Covid  in the UK turns o… ,0,0,0,0,0,0,0,0,0,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
"Why is the media no longer concerned, and often almost gleeful, about all the mass gatherings that would have been… ",0,0,0,0,0,0,0,0,0,0
If they opening the country on the 22nd of July are they telling people they “have” to take a  test before departure?,0,0,0,0,0,0,0,0,0,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
"15 West Point cadets, who Trump forced back to school so he could give a speech, have now tested positive for the C… ",0,0,0,0,0,0,0,0,0,0
Any chance these guys are on the way to the white house?  ,0,0,0,0,0,0,0,0,0,0
Telling traditions that they can no longer stay. Change is here w/the sound of a bang! Homelessness is common now.… ,0,0,0,0,0,0,0,0,0,0
"#CowardinChief Trump emerged from his Bunker, ready for his close-up.  NOT one person near him is wearing a mask or… ",0,0,0,0,0,0,0,0,0,0
My ,0,0,0,0,0,0,0,0,0,0
Trump should have Fauci go on CNN and tell them  gets stronger after 7pm,0,0,0,0,0,0,0,0,0,0
"The globalists in the UN worship abortion, and will do ANYTHING they can to promote it. It’s time we defund any int… ",0,0,0,0,0,0,0,0,0,0
"Why is the media no longer concerned, and often almost gleeful, about all the mass gatherings that would have been… ",0,0,0,0,0,0,0,0,0,0
i think it would be terrible to loot places that treated their employees like shit (normally but also especially) b… ,0,0,0,0,0,0,0,0,0,0
Did anyone else notice that the timing seemed to align that when the media started reporting than Black people were… ,0,0,0,0,0,0,0,0,0,0
I promise i NEVER got curfew notifications until the protests started. Where was this energy for corona?,0,1,0,0,0,1,0,0,0,0
"His business was down 50% because of , yet didn't lay off employees. And last night, looters caused seri… ",0,0,0,0,0,0,0,0,0,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
"#HurricaneSeason begins today! Amidst the #COVID_ pandemic, it is more important than ever to ensure that you and… ",0,0,0,0,0,0,0,0,0,0
"“Dr Anthony Fauci, the top US infectious diseases expert, said that President Donald Trump is now only rarely meeti… ",0,0,0,0,0,0,0,0,0,0
"this stupid   virus thing effected me nothing so far its just only the people around me, very annoying...  (yeah i know im late)",0,0,0,0,0,0,0,1,0,0
"Corona, #Ebola and racism meeting up to destroy 2020 ",0,1,0,0,0,0,0,0,0,0
The lies go on.. Health Secretary  But in fact the t… ,0,0,0,0,0,0,0,0,0,0
For those keeping score at home:  The President refused to invoke the Defense Production Act to mobilize and save l… ,0,0,0,0,0,0,0,0,0,0
Democrat mayors during #:  -You can’t open your business -You can’t go to church -You can’t buy a gun  D… ,0,0,0,0,0,0,0,0,0,0
"I simply cannot believe—after 100,000 Americans have lost their lives—that this Trump official refuses to commit to… ",0,0,0,0,0,0,0,0,0,0
Artificial intelligence can improve how chest images are used in care of COVID- patients - Medical Xpress  Read m… ,0,0,0,0,0,0,0,0,0,0
How PSPs can get ahead of #fraud in the post #COVID- world ,0,0,0,0,0,0,0,0,0,0
We are now seeing the  spikes dating back from Memorial Day weekend and they are severe. Yet “authorities” sti… ,0,0,0,0,0,0,0,0,0,0
It’s Breonna Taylor’s birthday this Friday. She was an EMT on the frontlines during corona. Around midnight on Marc… ,0,1,0,0,0,0,0,0,0,0
"Britain's claims to being a functioning democracy only skin deep  ‘PM is, in effect, monarch with 5-year term and c… ",0,0,0,0,0,0,0,0,0,0
"From ‘Hera Pheri’ to ‘Bajrangi Bhaijaan’, netizens create hilarious memes out of these films to de-stress amid cycl… ",0,0,0,0,0,0,0,0,0,0
Democrat mayors during #:  -You can’t open your business -You can’t go to church -You can’t buy a gun  D… ,0,0,0,0,0,0,0,0,0,0
"Counties in Florida, Iowa worry CDC as emerging  'areas of concern' ",0,0,0,0,0,0,0,0,0,0
👀 Search for Mul-T-Lock uk and visit the blog to download and print Covid- posters to help support your business… ,0,0,0,0,0,0,0,0,0,0
"PROTECT YOURSELF! Just b/c the media's not covering it, doesn't mean  is gone!  As of June 2, 2020, 11p.… ",0,0,0,0,0,0,0,0,0,0
"remember:  takes a week to two weeks to incubate. do not let the media fool you when they say these ,000… ",0,0,0,0,0,0,0,0,0,0
Even the BBC can’t help reporting this. The UK (population 60m) has more deaths from COVID- yesterday than the en… ,0,0,0,0,0,0,0,0,0,0
"We’ve also seen a few members of this group offering masks to people who aren’t wearing them in the crowd, a remind… ",0,0,0,0,0,0,0,0,0,0
"Nigeria’s Covid- total tops 11,000 with 348 new cases ",0,0,0,0,0,0,0,0,0,0
"Either  was a huge scam,  or   Governments are letting  spread rapidly throughout the country… ",0,0,0,0,0,0,0,0,0,0
"Let's be clear about something: if there is a spike in  cases in the next two weeks, don't blame the protesters.  Blame racism.",0,0,0,0,0,0,0,0,0,0
# #COVIDIOTS #COVID #lockdown ,0,0,0,0,0,0,0,0,0,0
"remember:  takes a week to two weeks to incubate. do not let the media fool you when they say these ,000… ",0,0,0,0,0,0,0,0,0,0
Coronavirus crisis could cause $25tn fossil fuel industry collapse ,0,0,1,0,0,0,0,0,0,0
NJ’s community testing sites are free and testing individuals without a prescription! ,0,0,0,0,0,0,0,0,0,0
Just a reminder to be careful if you leave the house because there’s a disease out there that’s relentlessly taking… ,0,0,0,0,0,0,0,0,0,0
"NOTE: This is a morning flight, so there will NOT be any sweeper flights. If you are interested in this flight, ple… ",0,0,0,0,0,0,0,0,0,0
"Hey..just a thought...   We saw how fast “corona virus” spread.  Imagine how fast kindness, compassion, and love ca… ",0,1,0,0,0,0,0,0,0,0
How Boris Johnson is ducking scrutiny ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
China hid the true extent of Coronavirus for weeks or longer - and the WHO covered for them. We can’t forget that C… ,0,0,0,0,0,0,0,0,0,0
Read about Tacoma’s Sister City in China donating PPE to battle the COVID- pandemic. ,0,0,0,0,0,0,0,0,0,0
Here's my take on Australia's new aid strategy:  ,0,0,0,0,0,0,0,0,0,0
BBC News - Coronavirus contact tracer 'paid to watch Netflix' ,0,0,0,0,0,0,0,0,0,0
"Join me in adding your name now to ensure all people, regardless of immigration status, are safe and have access to… ",0,0,0,0,0,0,0,0,0,0
China hid the true extent of Coronavirus for weeks or longer - and the WHO covered for them. We can’t forget that C… ,0,0,0,0,0,0,0,0,0,0
Medical organizations said Monday that Colombia's President Ivan Duque has failed to live up to promises to help he… ,0,0,0,0,0,0,0,0,0,0
CBP officers at the Port of Jackson (MS) recently seized 2 shipments of unauthorized #COVID drugs originating fro… ,0,0,0,0,0,0,0,0,0,0
The malaria drug hydroxychloroquine failed to prevent COVID- in a large rigorous test of health workers. ,0,0,0,0,0,0,0,0,0,0
Many people who lost family to  and were unable to even visit loved ones during their last days (perhaps we… ,0,0,0,0,0,0,0,0,0,0
Privatisation is the biggest killer in care homes - From Derry Journal  ,0,0,0,0,0,0,0,0,0,0
While Everyone Is Busy In Doing Politics On Corona/Lockdown. MQM Pakistan The Only Political Party Is Highlighting… ,0,1,0,1,0,0,0,0,0,0
"Former Judge President of Gauteng, Justice Bernard Ngoepe, has warned that the court's declaration that alert level… ",0,0,0,0,0,0,0,0,0,0
In spite of grim scientific projections and perpetual under testing for the continued spread of COVID states contin… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
Sandy Naranjo of ,0,0,0,0,0,0,0,0,0,0
"President Trump on Maine Gov. Mills over COVID- restrictions.   ""She's like a dictator."" ",0,0,0,0,0,0,0,0,0,0
“I probably had half a sausage.” “I drove to test my eyesight.” “The dog ate my homework” - How politics works: Cor… ,0,0,0,0,0,0,0,0,0,0
"With humans tucked away in their homes, animals around the globe have been coming out of the shadows. Via… ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
The US unemployment rate fell to 13.3% in May as Covid- restrictions eased in some areas. The economy added 2.5 m… ,0,0,0,0,0,0,0,0,0,0
Coronavirus: Two-metre rule 'must be relaxed for musicians'  Musicians' Union leader Horace Trubridge told the BBC… ,0,0,0,0,0,0,0,0,0,0
No one from the government has appeared on ,0,0,0,0,0,0,0,0,0,0
"White House makes reporters sit closer and defy social distancing because it ""looks better"" ",0,0,0,0,0,0,0,0,0,0
No one from the government has appeared on ,0,0,0,0,0,0,0,0,0,0
No one from the government has appeared on ,0,0,0,0,0,0,0,0,0,0
fuck corona fuck the police and fuck whoever put 4 muffins in these little bites shit makes no sense,0,1,0,0,0,0,0,0,0,0
  ,0,0,0,0,0,0,0,0,0,0
Chemicals used by police amid protests may spread COVID-: CDC director ,0,0,0,0,0,0,0,0,0,0
"Honestly, conservatives on here are nowhere near pissed off enough about the libs’ switch from “social distance or… ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
"Worst pandemic in modern medicine, historic levels of massive unemployment, police brutality massive protests, infl… ",0,0,0,0,0,0,0,0,0,0
"We are battling COVID-, a race war and sexual assault all at the same time and I must say.. it is a lot",0,0,0,0,0,0,0,0,0,0
Who else doesn't trust those numbers put out by the Department of Labor?  2.5 million jobs supposedly gained in May… ,0,0,0,0,0,0,0,0,0,0
Republicans Argue Positive Jobs Report Means More Coronavirus Relief Can Be Put on Hold For Now… ,0,0,0,0,0,0,0,0,0,0
Banner Hospital (largest healthcare delivery ststem in AZ) says ICU beds are nearing 100 percent capacity. Doctors… ,0,0,0,0,0,0,0,0,0,0
